,county,date,deaths,reported_deaths
1662,Kern,2021-02-17,2,3
1663,Kings,2021-02-17,0,5
1664,Lake,2021-02-17,0,0
1665,Lassen,2021-02-17,0,0
1666,Los Angeles,2021-02-17,11,169
1667,Madera,2021-02-17,1,5
1668,Marin,2021-02-17,0,2
1669,Mariposa,2021-02-17,0,0
1670,Mendocino,2021-02-17,0,0
1671,Merced,2021-02-17,1,4
1672,Modoc,2021-02-17,0,0
1673,Mono,2021-02-17,0,0
1674,Monterey,2021-02-17,1,1
1675,Napa,2021-02-17,0,2
1676,Nevada,2021-02-17,0,5
1677,Orange,2021-02-17,1,14
1679,Placer,2021-02-17,0,0
1680,Plumas,2021-02-17,0,0
1681,Riverside,2021-02-17,1,20
1682,Sacramento,2021-02-17,2,21
1683,San Benito,2021-02-17,0,1
1684,San Bernardino,2021-02-17,1,42
1685,San Diego,2021-02-17,1,57
1686,San Francisco,2021-02-17,0,6
1687,San Joaquin,2021-02-17,0,0
1688,San Luis Obispo,2021-02-17,0,1
1689,San Mateo,2021-02-17,0,5
