,date,county,population,cases,deaths,total_tests,positive_tests,reported_cases,reported_deaths,reported_tests
5579,2020-12-15,Napa,139652,100,2,2064,107,151,1,894
5580,2020-12-15,Nevada,98710,39,1,603,45,47,0,279
5581,2020-12-15,Orange,3228519,3912,80,28438,4818,4291,1,20812
5583,2020-12-15,Placer,400434,284,7,2370,315,750,0,1542
5584,2020-12-15,Plumas,18997,10,0,82,7,4,0,85
5585,2020-12-15,Riverside,2468145,3984,49,21668,4933,8107,36,12588
5586,2020-12-15,Sacramento,1567975,1101,21,12079,1213,772,12,7731
5587,2020-12-15,San Benito,64022,66,2,618,91,53,0,193
5588,2020-12-15,San Bernardino,2217398,4630,59,24473,5287,8397,4,14549
5589,2020-12-15,San Diego,3370418,3781,58,28000,3653,1863,32,20602
5590,2020-12-15,San Francisco,892280,386,11,11045,419,379,0,4213
5591,2020-12-15,San Joaquin,782545,829,13,6521,980,1327,3,3693
5592,2020-12-15,San Luis Obispo,278862,243,5,2870,286,283,3,1011
5593,2020-12-15,San Mateo,778001,530,3,9929,592,546,0,3983
5594,2020-12-15,Santa Barbara,456373,268,4,3967,297,195,0,1695
5595,2020-12-15,Santa Clara,1967585,1750,24,25111,2071,1131,3,12278
5596,2020-12-15,Santa Cruz,273999,178,2,2633,199,312,5,1206
5597,2020-12-15,Shasta,177925,87,0,969,86,129,0,414
5598,2020-12-15,Sierra,3115,0,0,15,0,2,0,4
5599,2020-12-15,Siskiyou,43956,22,0,179,29,48,0,174
5600,2020-12-15,Solano,444255,357,0,3823,415,444,2,1938
5601,2020-12-15,Sonoma,496668,317,1,4979,357,599,0,1766
5602,2020-12-15,Stanislaus,562303,534,7,4182,606,512,0,3062
5603,2020-12-15,Sutter,105747,108,0,664,134,79,1,477
5604,2020-12-15,Tehama,65885,45,0,340,39,48,0,183
5605,2020-12-15,Trinity,13354,3,0,22,4,8,0,65
5606,2020-12-15,Tulare,484423,463,9,3307,509,1291,1,1919
5607,2020-12-15,Tuolumne,52351,58,2,1037,74,227,0,229
5609,2020-12-15,Ventura,852747,919,20,8219,1108,500,-1,4978
5610,2020-12-15,Yolo,223612,167,1,1225,169,142,9,873
5611,2020-12-15,Yuba,79290,63,2,381,82,40,0,355
5612,2020-12-14,Alameda,1685886,1183,15,16120,1277,1188,1,8969
5613,2020-12-14,Alpine,1117,0,0,4,0,0,0,3
5614,2020-12-14,Amador,38531,57,0,765,63,152,0,316
5615,2020-12-14,Butte,217769,149,2,1532,185,99,0,774
5616,2020-12-14,Calaveras,44289,36,1,282,39,8,0,127
5618,2020-12-14,Colusa,22593,17,0,85,23,4,0,89
5619,2020-12-14,Contra Costa,1160099,723,12,9079,798,927,0,5097
5620,2020-12-14,Del Norte,27558,53,0,763,55,18,0,129
5621,2020-12-14,El Dorado,193098,101,1,1058,117,248,0,731
5622,2020-12-14,Fresno,1032227,1120,25,7817,1210,612,1,3741
5623,2020-12-14,Glenn,29348,9,1,115,15,15,0,77
5624,2020-12-14,Humboldt,134098,20,0,702,18,18,0,432
5625,2020-12-14,Imperial,191649,283,12,1418,279,136,0,1309
5626,2020-12-14,Inyo,18453,21,1,170,14,2,0,86
5627,2020-12-14,Kern,927251,999,17,7113,1133,1487,0,4594
5628,2020-12-14,Kings,156444,279,1,2284,318,134,0,773
5629,2020-12-14,Lake,64871,40,0,425,51,30,0,268
5630,2020-12-14,Lassen,30065,114,0,709,109,38,0,381
5631,2020-12-14,Los Angeles,10257557,17426,361,135862,20005,7196,46,142022
5632,2020-12-14,Madera,160089,179,1,2098,182,102,0,571
5633,2020-12-14,Marin,260800,121,2,3199,121,66,0,1281
5634,2020-12-14,Mariposa,17795,4,0,54,1,4,0,26
5635,2020-12-14,Mendocino,88439,34,0,540,33,52,0,152
5636,2020-12-14,Merced,287420,355,4,3191,381,188,0,1253
5637,2020-12-14,Modoc,9475,8,0,31,2,1,0,16
5638,2020-12-14,Mono,13961,15,0,162,19,10,0,65
5639,2020-12-14,Monterey,448732,439,2,3619,479,241,2,1409
5640,2020-12-14,Napa,139652,103,1,1845,106,95,0,873
5641,2020-12-14,Nevada,98710,51,2,598,61,40,0,270
5642,2020-12-14,Orange,3228519,3865,86,27353,4411,3834,0,17926
5644,2020-12-14,Placer,400434,314,5,2611,299,146,0,1562
5645,2020-12-14,Plumas,18997,6,0,77,14,18,0,65
5646,2020-12-14,Riverside,2468145,3971,55,18956,4328,4024,7,12563
5647,2020-12-14,Sacramento,1567975,1264,36,12041,1398,824,9,7662
5648,2020-12-14,San Benito,64022,65,1,395,55,59,0,173
5649,2020-12-14,San Bernardino,2217398,5034,82,24327,5607,2433,14,14057
5650,2020-12-14,San Diego,3370418,3613,72,30793,3808,2206,0,16386
5651,2020-12-14,San Francisco,892280,349,5,10756,398,218,4,4196
5652,2020-12-14,San Joaquin,782545,787,17,7088,875,352,0,3426
5653,2020-12-14,San Luis Obispo,278862,185,1,3430,239,166,0,852
5654,2020-12-14,San Mateo,778001,483,4,9313,524,271,1,4577
5655,2020-12-14,Santa Barbara,456373,264,5,3735,329,338,0,1500
5656,2020-12-14,Santa Clara,1967585,1428,31,22652,1428,1260,3,11182
5657,2020-12-14,Santa Cruz,273999,242,5,3052,234,63,0,1121
5658,2020-12-14,Shasta,177925,71,1,1264,45,18,0,358
5659,2020-12-14,Sierra,3115,0,0,14,0,0,0,5
5660,2020-12-14,Siskiyou,43956,13,0,139,17,2,0,148
5661,2020-12-14,Solano,444255,435,0,5009,448,76,0,2020
5662,2020-12-14,Sonoma,496668,320,3,4730,331,312,0,1743
5663,2020-12-14,Stanislaus,562303,550,6,4724,630,742,0,2818
5664,2020-12-14,Sutter,105747,130,1,676,127,203,1,417
5665,2020-12-14,Tehama,65885,45,0,349,44,19,0,166
5666,2020-12-14,Trinity,13354,4,0,29,1,1,0,110
5667,2020-12-14,Tulare,484423,491,9,3528,481,239,1,1684
5668,2020-12-14,Tuolumne,52351,63,1,621,66,36,0,213
5670,2020-12-14,Ventura,852747,975,12,8628,1192,848,0,5077
5671,2020-12-14,Yolo,223612,179,1,1456,162,124,0,847
5672,2020-12-14,Yuba,79290,65,0,408,62,97,0,320
5673,2020-12-13,Alameda,1685886,427,4,4429,381,1037,0,10594
5674,2020-12-13,Alpine,1117,0,0,0,0,0,0,3
5675,2020-12-13,Amador,38531,28,0,465,27,221,0,282
5676,2020-12-13,Butte,217769,61,1,460,53,131,2,1062
5677,2020-12-13,Calaveras,44289,10,1,146,14,2,0,154
5679,2020-12-13,Colusa,22593,20,0,25,12,0,0,115
5680,2020-12-13,Contra Costa,1160099,345,8,3236,292,161,0,6443
5681,2020-12-13,Del Norte,27558,8,0,319,11,13,0,138
5682,2020-12-13,El Dorado,193098,75,0,520,47,64,0,906
5683,2020-12-13,Fresno,1032227,334,10,2160,322,358,0,4703
5684,2020-12-13,Glenn,29348,5,0,63,1,28,1,93
5685,2020-12-13,Humboldt,134098,19,0,290,12,30,0,529
5686,2020-12-13,Imperial,191649,86,2,524,54,525,0,1836
5687,2020-12-13,Inyo,18453,3,0,57,4,0,0,127
5688,2020-12-13,Kern,927251,505,8,3150,577,857,3,5051
5689,2020-12-13,Kings,156444,82,1,1004,87,152,1,904
5690,2020-12-13,Lake,64871,17,0,182,11,39,0,251
5691,2020-12-13,Lassen,30065,11,0,834,43,1,0,419
5692,2020-12-13,Los Angeles,10257557,6605,175,36317,6319,13155,25,171055
5693,2020-12-13,Madera,160089,123,2,992,107,144,1,722
5694,2020-12-13,Marin,260800,54,0,859,38,46,0,1551
5695,2020-12-13,Mariposa,17795,1,0,15,1,3,0,29
5696,2020-12-13,Mendocino,88439,36,0,275,40,22,0,211
5697,2020-12-13,Merced,287420,90,3,536,60,203,1,1500
5698,2020-12-13,Modoc,9475,1,0,9,0,10,0,27
5699,2020-12-13,Mono,13961,7,0,20,4,35,0,131
5700,2020-12-13,Monterey,448732,107,2,1710,144,317,2,1887
5701,2020-12-13,Napa,139652,45,0,692,48,81,0,997
5702,2020-12-13,Nevada,98710,18,0,102,9,49,1,323
5703,2020-12-13,Orange,3228519,1794,45,8183,1677,4300,14,20691
5705,2020-12-13,Placer,400434,164,1,1188,157,15,0,1796
5706,2020-12-13,Plumas,18997,6,0,21,1,0,0,78
5707,2020-12-13,Riverside,2468145,1937,22,8692,1961,1356,2,17480
5708,2020-12-13,Sacramento,1567975,587,6,4867,618,1161,9,8627
5709,2020-12-13,San Benito,64022,49,0,251,48,53,0,203
5710,2020-12-13,San Bernardino,2217398,1388,33,4930,1204,977,12,17279
5711,2020-12-13,San Diego,3370418,1623,28,11218,1458,2414,11,21071
5712,2020-12-13,San Francisco,892280,185,2,4002,151,273,0,5481
5713,2020-12-13,San Joaquin,782545,319,12,2300,318,-30,0,4326
5714,2020-12-13,San Luis Obispo,278862,91,3,928,44,163,2,1063
5715,2020-12-13,San Mateo,778001,178,4,3022,210,516,0,5953
5716,2020-12-13,Santa Barbara,456373,151,0,1163,133,75,0,1954
5717,2020-12-13,Santa Clara,1967585,922,16,8638,832,2028,1,13876
5718,2020-12-13,Santa Cruz,273999,95,0,618,66,81,0,1396
5719,2020-12-13,Shasta,177925,38,0,146,22,96,0,462
5720,2020-12-13,Sierra,3115,0,0,1,0,0,0,6
5721,2020-12-13,Siskiyou,43956,2,0,17,2,0,0,208
5722,2020-12-13,Solano,444255,200,1,1515,166,528,0,2141
5723,2020-12-13,Sonoma,496668,110,0,936,80,29,1,1994
5724,2020-12-13,Stanislaus,562303,300,5,1388,270,323,2,3137
5725,2020-12-13,Sutter,105747,61,0,177,48,81,2,572
5726,2020-12-13,Tehama,65885,12,0,37,8,73,0,205
5727,2020-12-13,Trinity,13354,1,0,4,0,0,0,131
5728,2020-12-13,Tulare,484423,259,3,1918,277,163,-1,2295
5729,2020-12-13,Tuolumne,52351,43,0,338,43,75,0,208
5731,2020-12-13,Ventura,852747,430,7,3523,506,633,0,5245
5732,2020-12-13,Yolo,223612,79,1,467,66,149,0,985
5733,2020-12-13,Yuba,79290,26,0,150,36,62,1,412
5734,2020-12-12,Alameda,1685886,578,8,7681,638,746,4,8354
5735,2020-12-12,Alpine,1117,0,0,0,0,0,0,3
5736,2020-12-12,Amador,38531,15,1,85,13,23,0,256
5737,2020-12-12,Butte,217769,57,1,607,50,31,0,737
5738,2020-12-12,Calaveras,44289,16,1,90,17,11,0,125
5740,2020-12-12,Colusa,22593,10,0,25,2,22,0,88
5741,2020-12-12,Contra Costa,1160099,424,10,3866,444,470,-1,5185
5742,2020-12-12,Del Norte,27558,7,0,50,6,24,0,106
5743,2020-12-12,El Dorado,193098,82,0,460,72,37,0,728
5744,2020-12-12,Fresno,1032227,1008,15,5288,1133,685,9,3613
5745,2020-12-12,Glenn,29348,14,0,85,20,8,0,76
5746,2020-12-12,Humboldt,134098,16,0,260,5,18,0,412
5747,2020-12-12,Imperial,191649,86,3,224,63,348,2,1197
5748,2020-12-12,Inyo,18453,13,0,17,4,8,0,82
5749,2020-12-12,Kern,927251,661,8,2953,735,530,5,4011
5750,2020-12-12,Kings,156444,126,1,912,142,87,2,701
5751,2020-12-12,Lake,64871,12,0,40,6,27,0,278
5752,2020-12-12,Lassen,30065,1,0,18,3,76,0,296
5753,2020-12-12,Los Angeles,10257557,11642,158,72918,13650,10725,71,155399
5754,2020-12-12,Madera,160089,91,0,681,90,117,0,602
5755,2020-12-12,Marin,260800,94,0,1509,98,46,0,1354
5756,2020-12-12,Mariposa,17795,1,0,97,1,0,0,25
5757,2020-12-12,Mendocino,88439,23,0,174,16,2,0,197
5758,2020-12-12,Merced,287420,119,0,567,106,143,2,1161
5759,2020-12-12,Modoc,9475,0,0,1,0,1,0,18
5760,2020-12-12,Mono,13961,4,0,17,6,9,0,102
5761,2020-12-12,Monterey,448732,301,1,1956,329,175,1,1676
5762,2020-12-12,Napa,139652,55,0,380,37,59,0,839
5763,2020-12-12,Nevada,98710,17,0,127,9,22,0,284
5764,2020-12-12,Orange,3228519,2216,42,12495,2268,2111,18,16319
5766,2020-12-12,Placer,400434,156,2,945,137,486,2,1428
5767,2020-12-12,Plumas,18997,7,0,14,1,5,0,64
5768,2020-12-12,Riverside,2468145,2972,26,12143,3154,3006,6,14248
5769,2020-12-12,Sacramento,1567975,665,9,5135,703,851,4,7155
5770,2020-12-12,San Benito,64022,48,1,185,39,36,0,155
5771,2020-12-12,San Bernardino,2217398,2558,51,9696,2532,2649,8,13907
5772,2020-12-12,San Diego,3370418,1955,31,15233,2135,2490,14,19326
5773,2020-12-12,San Francisco,892280,228,4,5310,233,167,2,4913
5774,2020-12-12,San Joaquin,782545,330,6,1859,336,156,0,3771
5775,2020-12-12,San Luis Obispo,278862,165,12,962,159,47,1,819
5776,2020-12-12,San Mateo,778001,261,1,4146,273,334,0,5029
5777,2020-12-12,Santa Barbara,456373,142,2,1160,133,177,0,1414
5778,2020-12-12,Santa Clara,1967585,973,9,9419,925,791,4,10463
5779,2020-12-12,Santa Cruz,273999,104,0,893,91,141,4,1159
5780,2020-12-12,Shasta,177925,47,1,272,36,92,0,371
5781,2020-12-12,Sierra,3115,0,0,2,1,2,0,4
5782,2020-12-12,Siskiyou,43956,6,0,17,4,9,0,162
5783,2020-12-12,Solano,444255,182,2,926,132,194,1,1806
5784,2020-12-12,Sonoma,496668,158,0,1335,151,168,0,1743
5785,2020-12-12,Stanislaus,562303,266,4,1273,266,318,19,2557
5786,2020-12-12,Sutter,105747,64,0,230,71,117,2,460
5787,2020-12-12,Tehama,65885,27,0,97,15,20,0,147
5788,2020-12-12,Trinity,13354,0,0,7,0,0,0,100
5789,2020-12-12,Tulare,484423,348,7,1512,370,380,3,1707
5790,2020-12-12,Tuolumne,52351,15,0,203,19,26,0,167
5792,2020-12-12,Ventura,852747,603,7,4456,678,956,0,6487
5793,2020-12-12,Yolo,223612,101,1,484,80,110,0,850
5794,2020-12-12,Yuba,79290,60,1,207,52,43,0,309
5795,2020-12-11,Alameda,1685886,778,13,13178,870,595,5,8983
5796,2020-12-11,Alpine,1117,0,0,1,0,0,0,2
5797,2020-12-11,Amador,38531,57,2,1282,87,22,1,346
5798,2020-12-11,Butte,217769,113,3,1073,122,78,1,846
5799,2020-12-11,Calaveras,44289,18,0,162,20,13,0,132
5801,2020-12-11,Colusa,22593,23,0,64,22,14,0,99
5802,2020-12-11,Contra Costa,1160099,686,6,7692,753,623,6,5714
5803,2020-12-11,Del Norte,27558,9,0,480,9,4,0,134
5804,2020-12-11,El Dorado,193098,117,0,797,111,112,0,801
5805,2020-12-11,Fresno,1032227,976,16,6321,1076,610,10,4194
5806,2020-12-11,Glenn,29348,18,0,113,21,9,0,93
5807,2020-12-11,Humboldt,134098,21,0,753,27,50,0,480
5808,2020-12-11,Imperial,191649,215,10,998,243,266,7,1253
5809,2020-12-11,Inyo,18453,21,0,82,7,7,1,87
5810,2020-12-11,Kern,927251,973,12,5234,1044,488,3,4999
5811,2020-12-11,Kings,156444,147,1,958,134,125,2,798
5812,2020-12-11,Lake,64871,41,1,177,23,38,0,250
5813,2020-12-11,Lassen,30065,18,0,872,13,26,1,424
5814,2020-12-11,Los Angeles,10257557,13820,239,114285,16481,13238,49,146340
5815,2020-12-11,Madera,160089,105,3,835,125,203,0,612
5816,2020-12-11,Marin,260800,48,2,1807,52,72,1,1250
5817,2020-12-11,Mariposa,17795,1,0,120,3,4,0,24
5818,2020-12-11,Mendocino,88439,26,0,423,22,21,0,169
5819,2020-12-11,Merced,287420,249,0,2350,300,282,0,1394
5820,2020-12-11,Modoc,9475,5,0,4,0,3,0,21
5821,2020-12-11,Mono,13961,5,0,79,5,30,0,91
5822,2020-12-11,Monterey,448732,494,3,4216,590,155,5,1992
5823,2020-12-11,Napa,139652,98,1,1470,109,80,0,955
5824,2020-12-11,Nevada,98710,37,0,474,45,40,0,327
5825,2020-12-11,Orange,3228519,3041,55,22423,3417,3060,5,17854
5827,2020-12-11,Placer,400434,248,2,1873,229,-2,3,1614
5828,2020-12-11,Plumas,18997,11,0,19,8,5,0,77
5829,2020-12-11,Riverside,2468145,3600,42,19285,4071,2535,21,14448
5830,2020-12-11,Sacramento,1567975,894,9,8433,979,997,5,7635
5831,2020-12-11,San Benito,64022,56,0,332,65,51,0,162
5832,2020-12-11,San Bernardino,2217398,4228,58,21463,4790,2906,7,17150
5833,2020-12-11,San Diego,3370418,2556,25,19123,2317,2867,23,21586
5834,2020-12-11,San Francisco,892280,311,12,9401,380,301,1,5281
5835,2020-12-11,San Joaquin,782545,606,12,4368,697,816,0,4244
5836,2020-12-11,San Luis Obispo,278862,163,7,2090,145,170,0,1044
5837,2020-12-11,San Mateo,778001,474,0,7652,538,539,0,4276
5838,2020-12-11,Santa Barbara,456373,176,0,2469,215,209,1,1701
5839,2020-12-11,Santa Clara,1967585,1116,25,19025,1261,1162,3,11601
5840,2020-12-11,Santa Cruz,273999,169,1,2049,164,119,2,1329
5841,2020-12-11,Shasta,177925,68,0,608,62,147,1,438
5842,2020-12-11,Sierra,3115,0,0,6,0,1,0,5
5843,2020-12-11,Siskiyou,43956,11,0,114,10,41,0,161
5844,2020-12-11,Solano,444255,367,1,3105,320,537,2,1796
5845,2020-12-11,Sonoma,496668,275,4,3803,327,16,-1,2028
5846,2020-12-11,Stanislaus,562303,469,10,3160,494,346,0,2993
5847,2020-12-11,Sutter,105747,132,1,561,152,72,3,518
5848,2020-12-11,Tehama,65885,48,0,302,55,42,0,171
5849,2020-12-11,Trinity,13354,3,0,32,1,2,0,124
5850,2020-12-11,Tulare,484423,448,7,2616,507,447,1,1856
5851,2020-12-11,Tuolumne,52351,258,1,954,254,59,0,151
5853,2020-12-11,Ventura,852747,840,14,7178,1012,924,0,4515
5854,2020-12-11,Yolo,223612,115,0,724,114,110,0,928
5855,2020-12-11,Yuba,79290,65,1,357,81,45,0,335
5856,2020-12-10,Alameda,1685886,824,14,13465,1008,639,7,6670
5857,2020-12-10,Alpine,1117,0,0,34,0,5,0,1
5858,2020-12-10,Amador,38531,43,0,770,50,70,-1,315
5859,2020-12-10,Butte,217769,139,1,1261,160,130,2,541
5860,2020-12-10,Calaveras,44289,29,0,222,34,14,0,115
5862,2020-12-10,Colusa,22593,14,0,85,25,13,0,53
5863,2020-12-10,Contra Costa,1160099,696,3,8187,702,105,3,3934
5864,2020-12-10,Del Norte,27558,14,0,491,17,20,-1,115
5865,2020-12-10,El Dorado,193098,137,2,1043,121,108,1,487
5866,2020-12-10,Fresno,1032227,1038,2,7877,1170,507,7,2758
5867,2020-12-10,Glenn,29348,14,0,102,14,19,0,61
5868,2020-12-10,Humboldt,134098,32,1,833,35,54,-1,260
5869,2020-12-10,Imperial,191649,248,7,2540,261,576,2,538
5870,2020-12-10,Inyo,18453,14,0,118,14,9,0,43
5871,2020-12-10,Kern,927251,1127,13,7482,1299,797,5,4161
5872,2020-12-10,Kings,156444,144,2,1557,160,277,0,602
5873,2020-12-10,Lake,64871,28,0,530,31,9,1,331
5874,2020-12-10,Lassen,30065,67,0,413,76,433,0,197
5875,2020-12-10,Los Angeles,10257557,13270,237,114002,16093,12383,74,122769
5876,2020-12-10,Madera,160089,111,1,792,107,229,0,525
5877,2020-12-10,Marin,260800,60,0,2442,69,63,2,1023
5878,2020-12-10,Mariposa,17795,2,0,45,2,6,0,21
5879,2020-12-10,Mendocino,88439,26,0,528,38,45,0,197
5880,2020-12-10,Merced,287420,239,0,2824,283,168,3,1089
5881,2020-12-10,Modoc,9475,5,0,17,0,19,0,8
5882,2020-12-10,Mono,13961,17,0,156,19,0,0,66
5883,2020-12-10,Monterey,448732,406,4,4022,491,375,2,1439
5884,2020-12-10,Napa,139652,89,1,1296,108,116,1,693
5885,2020-12-10,Nevada,98710,53,1,586,55,55,0,250
5886,2020-12-10,Orange,3228519,3067,42,22001,3393,1534,22,12747
5888,2020-12-10,Placer,400434,273,8,2057,264,318,5,1180
5889,2020-12-10,Plumas,18997,8,0,101,11,10,0,59
5890,2020-12-10,Riverside,2468145,3614,40,20555,4328,2418,9,8678
5891,2020-12-10,Sacramento,1567975,1051,21,9520,1120,1187,5,5233
5892,2020-12-10,San Benito,64022,75,1,433,73,51,0,136
5893,2020-12-10,San Bernardino,2217398,4365,48,22711,4962,5670,1,11119
5894,2020-12-10,San Diego,3370418,2973,30,22953,2883,2050,11,16807
5895,2020-12-10,San Francisco,892280,300,4,10330,373,317,1,4174
5896,2020-12-10,San Joaquin,782545,802,11,5696,939,689,3,3323
5897,2020-12-10,San Luis Obispo,278862,220,2,1978,224,140,2,765
5898,2020-12-10,San Mateo,778001,476,2,7896,506,279,2,3469
5899,2020-12-10,Santa Barbara,456373,200,3,2848,218,158,1,1263
5900,2020-12-10,Santa Clara,1967585,1144,15,20154,1486,1027,2,8862
5901,2020-12-10,Santa Cruz,273999,151,2,2364,167,118,1,1122
5902,2020-12-10,Shasta,177925,64,0,822,62,207,1,359
5903,2020-12-10,Sierra,3115,0,0,11,0,0,0,4
5904,2020-12-10,Siskiyou,43956,10,0,129,14,-1,0,117
5905,2020-12-10,Solano,444255,349,1,3149,323,155,0,1222
5906,2020-12-10,Sonoma,496668,274,5,3561,314,288,3,1499
5907,2020-12-10,Stanislaus,562303,495,9,3885,556,425,1,2433
5908,2020-12-10,Sutter,105747,110,1,561,137,110,3,379
5909,2020-12-10,Tehama,65885,38,0,340,32,88,0,117
5910,2020-12-10,Trinity,13354,6,0,86,7,3,1,87
5911,2020-12-10,Tulare,484423,589,18,3366,658,382,3,2633
5912,2020-12-10,Tuolumne,52351,41,1,439,46,132,0,115
5914,2020-12-10,Ventura,852747,855,1,8291,1031,245,1,6761
5915,2020-12-10,Yolo,223612,129,0,955,130,136,0,678
5916,2020-12-10,Yuba,79290,68,4,433,73,91,0,232
5917,2020-12-09,Alameda,1685886,897,12,14229,1084,674,1,8195
5918,2020-12-09,Alpine,1117,1,0,29,0,5,0,3
5919,2020-12-09,Amador,38531,288,1,1602,304,78,2,451
5920,2020-12-09,Butte,217769,160,4,1340,192,82,0,786
5921,2020-12-09,Calaveras,44289,25,1,233,29,13,0,140
5923,2020-12-09,Colusa,22593,18,0,97,26,21,1,72
5924,2020-12-09,Contra Costa,1160099,703,7,8482,750,382,3,5537
5925,2020-12-09,Del Norte,27558,14,0,348,15,16,0,133
5926,2020-12-09,El Dorado,193098,124,0,1112,139,153,0,806
5927,2020-12-09,Fresno,1032227,1264,16,8702,1460,380,4,3954
5928,2020-12-09,Glenn,29348,19,0,221,29,13,0,97
5929,2020-12-09,Humboldt,134098,27,0,740,38,27,0,331
5930,2020-12-09,Imperial,191649,517,11,2246,608,189,5,842
5931,2020-12-09,Inyo,18453,23,3,82,14,23,0,61
5932,2020-12-09,Kern,927251,1286,6,7258,1413,1263,7,4517
5933,2020-12-09,Kings,156444,155,2,2647,170,93,2,914
5934,2020-12-09,Lake,64871,43,0,526,40,31,0,307
5935,2020-12-09,Lassen,30065,164,0,1020,175,166,0,214
5936,2020-12-09,Los Angeles,10257557,12624,195,115316,15370,8233,71,132792
5937,2020-12-09,Madera,160089,133,0,1133,161,134,0,605
5938,2020-12-09,Marin,260800,84,1,2979,101,83,1,1375
5939,2020-12-09,Mariposa,17795,4,0,175,4,4,1,28
5940,2020-12-09,Mendocino,88439,42,0,536,49,37,1,158
5941,2020-12-09,Merced,287420,305,5,1961,315,208,2,1506
5942,2020-12-09,Modoc,9475,8,0,24,1,8,0,15
5943,2020-12-09,Mono,13961,30,0,177,39,4,0,98
5944,2020-12-09,Monterey,448732,562,5,4149,609,139,9,1655
5945,2020-12-09,Napa,139652,94,1,1726,91,80,-1,965
5946,2020-12-09,Nevada,98710,54,2,655,52,55,-1,320
5947,2020-12-09,Orange,3228519,3218,35,25899,3816,2357,0,14566
5949,2020-12-09,Placer,400434,272,3,2105,273,364,3,1747
5950,2020-12-09,Plumas,18997,10,0,225,10,13,0,71
5951,2020-12-09,Riverside,2468145,3255,36,19383,3938,2756,29,12328
5952,2020-12-09,Sacramento,1567975,1078,12,10046,1140,649,10,8164
5953,2020-12-09,San Benito,64022,53,0,412,60,37,1,150
5954,2020-12-09,San Bernardino,2217398,4341,45,22417,4861,3840,4,13486
5955,2020-12-09,San Diego,3370418,3402,41,26131,3365,2104,15,16597
5956,2020-12-09,San Francisco,892280,310,13,10566,335,244,1,4384
5957,2020-12-09,San Joaquin,782545,886,11,6212,984,314,1,4193
5958,2020-12-09,San Luis Obispo,278862,128,3,2460,175,202,2,741
5959,2020-12-09,San Mateo,778001,430,1,8450,485,117,0,3928
5960,2020-12-09,Santa Barbara,456373,184,1,2731,206,114,1,1378
5961,2020-12-09,Santa Clara,1967585,1294,16,22713,1685,1603,5,10391
5962,2020-12-09,Santa Cruz,273999,180,1,2791,190,153,2,1292
5963,2020-12-09,Shasta,177925,109,1,1278,96,159,2,477
5964,2020-12-09,Sierra,3115,1,0,13,2,0,0,7
5965,2020-12-09,Siskiyou,43956,12,0,167,17,9,0,144
5966,2020-12-09,Solano,444255,417,1,4412,422,193,1,2025
5967,2020-12-09,Sonoma,496668,265,4,4087,308,393,0,1912
5968,2020-12-09,Stanislaus,562303,484,5,3489,566,364,2,3242
5969,2020-12-09,Sutter,105747,97,2,571,138,76,0,460
5970,2020-12-09,Tehama,65885,80,0,390,53,45,0,168
5971,2020-12-09,Trinity,13354,3,0,137,4,1,0,135
5972,2020-12-09,Tulare,484423,597,6,3338,652,517,4,1739
5973,2020-12-09,Tuolumne,52351,29,0,996,55,55,1,153
5975,2020-12-09,Ventura,852747,658,5,6541,817,165,6,7002
5976,2020-12-09,Yolo,223612,133,2,1075,135,200,5,888
5977,2020-12-09,Yuba,79290,77,0,418,90,36,0,310
5978,2020-12-08,Alameda,1685886,858,10,15024,1036,486,3,6097
5979,2020-12-08,Alpine,1117,1,0,12,0,0,0,3
5980,2020-12-08,Amador,38531,75,1,1495,74,50,0,419
5981,2020-12-08,Butte,217769,135,4,1377,138,47,3,672
5982,2020-12-08,Calaveras,44289,32,0,256,32,51,0,121
5984,2020-12-08,Colusa,22593,24,0,226,28,50,0,79
5985,2020-12-08,Contra Costa,1160099,609,12,8843,688,619,0,3756
5986,2020-12-08,Del Norte,27558,12,0,1004,12,41,0,127
5987,2020-12-08,El Dorado,193098,181,2,1299,168,21,0,696
5988,2020-12-08,Fresno,1032227,1461,13,9749,1764,476,3,3076
5989,2020-12-08,Glenn,29348,18,1,146,26,9,0,122
5990,2020-12-08,Humboldt,134098,37,2,809,52,36,1,317
5991,2020-12-08,Imperial,191649,408,7,3012,412,334,-1,848
5992,2020-12-08,Inyo,18453,15,2,183,12,0,0,63
5993,2020-12-08,Kern,927251,1021,9,7491,1196,707,1,3679
5994,2020-12-08,Kings,156444,139,0,4406,159,211,0,689
5995,2020-12-08,Lake,64871,30,1,419,31,37,0,317
5996,2020-12-08,Lassen,30065,107,0,1337,109,-2,0,289
5997,2020-12-08,Los Angeles,10257557,13530,217,121643,16504,8686,67,125584
5998,2020-12-08,Madera,160089,265,0,1595,284,147,0,534
5999,2020-12-08,Marin,260800,57,0,2477,65,50,1,953
6000,2020-12-08,Mariposa,17795,3,0,199,7,4,0,28
6001,2020-12-08,Mendocino,88439,34,0,725,47,28,0,145
6002,2020-12-08,Merced,287420,362,4,2800,384,130,2,1308
6003,2020-12-08,Modoc,9475,7,0,43,6,10,0,19
6004,2020-12-08,Mono,13961,4,0,104,8,7,0,99
6005,2020-12-08,Monterey,448732,461,2,4204,482,6,2,1398
6006,2020-12-08,Napa,139652,89,0,1984,109,94,1,671
6007,2020-12-08,Nevada,98710,50,0,580,51,32,0,362
6008,2020-12-08,Orange,3228519,3219,50,26635,3644,1613,1,13489
