,date,county,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,reported_tests,cumulative_reported_tests
10464,9/26/2020,Plumas,County,18997.0,0.0,49.0,0.0,0.0,5.0,3719.0,0.0,42.0,0.0,48.0,0.0,0.0,48.0,3300.0
10465,9/26/2020,Riverside,County,2468145.0,181.0,59725.0,0.0,1342.0,2401.0,683719.0,145.0,67496.0,293.0,58076.0,7.0,1190.0,4820.0,602535.0
10466,9/26/2020,Sacramento,County,1567975.0,78.0,22950.0,1.0,529.0,1850.0,427502.0,80.0,25654.0,137.0,22269.0,3.0,421.0,3297.0,370003.0
10467,9/26/2020,San Benito,County,64022.0,1.0,1354.0,0.0,13.0,46.0,21317.0,2.0,1588.0,7.0,1325.0,0.0,11.0,159.0,20742.0
10468,9/26/2020,San Bernardino,County,2217398.0,150.0,54756.0,1.0,1208.0,2232.0,639510.0,161.0,67311.0,308.0,53122.0,1.0,988.0,5591.0,575749.0
10469,9/26/2020,San Diego,County,3370418.0,202.0,47938.0,1.0,894.0,4324.0,790773.0,154.0,39271.0,330.0,46333.0,0.0,775.0,9036.0,665429.0
10470,9/26/2020,San Francisco,County,892280.0,35.0,11366.0,2.0,159.0,2867.0,542868.0,29.0,16484.0,47.0,11113.0,0.0,100.0,4952.0,471585.0
10471,9/26/2020,San Joaquin,County,782545.0,50.0,20269.0,0.0,521.0,918.0,245554.0,67.0,24904.0,73.0,19982.0,0.0,449.0,1383.0,204435.0
10472,9/26/2020,San Luis Obispo,County,278862.0,10.0,3673.0,0.0,36.0,207.0,120146.0,1.0,3968.0,34.0,3546.0,0.0,31.0,912.0,94404.0
10473,9/26/2020,San Mateo,County,778001.0,31.0,10113.0,0.0,167.0,1495.0,294458.0,43.0,14802.0,62.0,9509.0,0.0,127.0,2101.0,231519.0
10474,9/26/2020,Santa Barbara,County,456373.0,24.0,9509.0,0.0,146.0,688.0,159204.0,30.0,10625.0,35.0,9061.0,0.0,114.0,1158.0,129270.0
10475,9/26/2020,Santa Clara,County,1967585.0,62.0,21950.0,1.0,438.0,3938.0,843813.0,80.0,26306.0,155.0,20967.0,5.0,270.0,7127.0,671207.0
10476,9/26/2020,Santa Cruz,County,273999.0,13.0,2466.0,1.0,24.0,484.0,78226.0,8.0,2362.0,27.0,2336.0,0.0,9.0,687.0,62700.0
10477,9/26/2020,Shasta,County,177925.0,31.0,1126.0,0.0,33.0,75.0,47636.0,3.0,1093.0,50.0,856.0,1.0,17.0,404.0,35906.0
10478,9/26/2020,Sierra,County,3115.0,0.0,7.0,0.0,0.0,1.0,768.0,0.0,7.0,0.0,6.0,0.0,0.0,6.0,561.0
10479,9/26/2020,Siskiyou,County,43956.0,0.0,153.0,0.0,0.0,5.0,11738.0,0.0,193.0,0.0,149.0,0.0,0.0,151.0,8891.0
10480,9/26/2020,Solano,County,444255.0,17.0,6439.0,0.0,86.0,510.0,151639.0,13.0,6786.0,30.0,6209.0,1.0,51.0,1148.0,137825.0
10481,9/26/2020,Sonoma,County,496668.0,40.0,7751.0,0.0,118.0,736.0,187722.0,46.0,8521.0,83.0,7285.0,0.0,124.0,1313.0,156057.0
10482,9/26/2020,Stanislaus,County,562303.0,19.0,16655.0,0.0,316.0,545.0,163885.0,20.0,19600.0,40.0,16421.0,10.0,336.0,1130.0,152029.0
10483,9/26/2020,Sutter,County,105747.0,3.0,1690.0,0.0,12.0,67.0,26094.0,4.0,1877.0,7.0,1662.0,0.0,10.0,213.0,22797.0
10484,9/26/2020,Tehama,County,65885.0,8.0,594.0,0.0,5.0,55.0,17927.0,3.0,645.0,14.0,560.0,0.0,2.0,166.0,15796.0
10485,9/26/2020,Trinity,County,13354.0,0.0,16.0,0.0,0.0,1.0,2817.0,0.0,15.0,1.0,16.0,0.0,0.0,26.0,2877.0
10486,9/26/2020,Tulare,County,484423.0,38.0,16197.0,0.0,294.0,289.0,158344.0,35.0,19629.0,66.0,15881.0,3.0,270.0,1173.0,137671.0
10487,9/26/2020,Tuolumne,County,52351.0,0.0,231.0,0.0,4.0,81.0,26619.0,0.0,323.0,0.0,223.0,0.0,2.0,123.0,18013.0
10488,9/26/2020,Unknown,County,,0.0,3.0,0.0,0.0,,,,,-1.0,10.0,0.0,0.0,1947.0,140464.0
10489,9/26/2020,Ventura,County,852747.0,42.0,13178.0,0.0,188.0,1827.0,284167.0,50.0,15730.0,65.0,12729.0,0.0,137.0,1994.0,290131.0
10490,9/26/2020,Yolo,County,223612.0,7.0,2855.0,0.0,59.0,293.0,62961.0,3.0,3233.0,5.0,2789.0,0.0,55.0,454.0,55156.0
10491,9/26/2020,Yuba,County,79290.0,5.0,1091.0,0.0,10.0,63.0,17994.0,2.0,1300.0,7.0,1056.0,2.0,7.0,158.0,16787.0
10492,9/25/2020,Alameda,County,1685886.0,75.0,21509.0,2.0,437.0,6357.0,561943.0,112.0,26080.0,73.0,20911.0,3.0,367.0,5168.0,480679.0
10493,9/25/2020,Alpine,County,1117.0,0.0,3.0,0.0,0.0,1.0,653.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,323.0
10494,9/25/2020,Amador,County,38531.0,0.0,296.0,0.0,16.0,179.0,18816.0,0.0,337.0,1.0,289.0,0.0,16.0,57.0,10382.0
10495,9/25/2020,Butte,County,217769.0,11.0,2877.0,0.0,58.0,624.0,57459.0,6.0,2619.0,16.0,2819.0,0.0,43.0,590.0,54452.0
10496,9/25/2020,Calaveras,County,44289.0,0.0,314.0,0.0,24.0,78.0,11341.0,2.0,338.0,-1.0,257.0,0.0,11.0,53.0,8910.0
10497,9/25/2020,California,State,40129160.0,3568.0,821512.0,63.0,18101.0,124111.0,14505253.0,4640.0,977677.0,4197.0,798237.0,105.0,15361.0,130483.0,13402366.0
10498,9/25/2020,Colusa,County,22593.0,0.0,535.0,0.0,6.0,25.0,5470.0,0.0,536.0,5.0,528.0,0.0,6.0,31.0,4934.0
10499,9/25/2020,Contra Costa,County,1160099.0,82.0,17164.0,0.0,263.0,3392.0,364963.0,98.0,18786.0,149.0,16401.0,2.0,194.0,3297.0,323160.0
10500,9/25/2020,Del Norte,County,27558.0,4.0,143.0,0.0,1.0,150.0,13527.0,3.0,161.0,1.0,138.0,0.0,2.0,66.0,12507.0
10501,9/25/2020,El Dorado,County,193098.0,9.0,1190.0,1.0,5.0,378.0,43860.0,12.0,1097.0,11.0,1104.0,0.0,4.0,363.0,40067.0
10502,9/25/2020,Fresno,County,1032227.0,105.0,30398.0,0.0,512.0,2453.0,309686.0,166.0,33335.0,93.0,28199.0,10.0,385.0,2123.0,294704.0
10503,9/25/2020,Glenn,County,29348.0,4.0,598.0,0.0,3.0,44.0,6910.0,3.0,553.0,3.0,570.0,0.0,3.0,67.0,6788.0
10504,9/25/2020,Humboldt,County,134098.0,4.0,508.0,0.0,7.0,319.0,35330.0,4.0,510.0,7.0,489.0,0.0,5.0,290.0,34734.0
10505,9/25/2020,Imperial,County,191649.0,24.0,11670.0,0.0,345.0,698.0,91329.0,29.0,14117.0,59.0,10681.0,0.0,283.0,438.0,80590.0
10506,9/25/2020,Inyo,County,18453.0,0.0,190.0,0.0,14.0,25.0,4878.0,1.0,187.0,0.0,187.0,1.0,14.0,33.0,4375.0
10507,9/25/2020,Kern,County,927251.0,62.0,31723.0,2.0,440.0,2029.0,293478.0,80.0,36028.0,60.0,31333.0,5.0,393.0,1345.0,247523.0
10508,9/25/2020,Kings,County,156444.0,15.0,7741.0,0.0,85.0,888.0,86751.0,18.0,8911.0,22.0,7450.0,1.0,77.0,415.0,66120.0
10509,9/25/2020,Lake,County,64871.0,9.0,580.0,0.0,14.0,346.0,18993.0,11.0,703.0,8.0,539.0,0.0,9.0,226.0,16828.0
10510,9/25/2020,Lassen,County,30065.0,1.0,748.0,0.0,0.0,266.0,29534.0,1.0,949.0,0.0,737.0,0.0,0.0,235.0,18945.0
10511,9/25/2020,Los Angeles,County,10257557.0,1098.0,268226.0,25.0,7131.0,39305.0,5028527.0,1531.0,347054.0,1339.0,265713.0,31.0,6483.0,54953.0,5066841.0
10512,9/25/2020,Madera,County,160089.0,19.0,4545.0,0.0,109.0,362.0,58659.0,25.0,5005.0,25.0,4369.0,0.0,48.0,329.0,50937.0
10513,9/25/2020,Marin,County,260800.0,27.0,6743.0,0.0,146.0,1134.0,136571.0,28.0,7374.0,34.0,6622.0,5.0,90.0,855.0,111407.0
10514,9/25/2020,Mariposa,County,17795.0,0.0,76.0,0.0,2.0,29.0,6555.0,1.0,80.0,0.0,74.0,0.0,2.0,19.0,4529.0
10515,9/25/2020,Mendocino,County,88439.0,4.0,852.0,0.0,20.0,216.0,31113.0,5.0,975.0,9.0,819.0,0.0,17.0,198.0,29145.0
10516,9/25/2020,Merced,County,287420.0,29.0,8936.0,1.0,156.0,868.0,84995.0,56.0,9333.0,17.0,8830.0,0.0,135.0,647.0,76160.0
10517,9/25/2020,Modoc,County,9475.0,0.0,28.0,0.0,0.0,10.0,2158.0,0.0,15.0,2.0,26.0,0.0,0.0,14.0,1622.0
10518,9/25/2020,Mono,County,13961.0,0.0,170.0,0.0,2.0,29.0,4405.0,1.0,161.0,0.0,149.0,0.0,1.0,15.0,4917.0
10519,9/25/2020,Monterey,County,448732.0,66.0,9951.0,0.0,80.0,1444.0,147329.0,109.0,11141.0,37.0,9581.0,1.0,68.0,1160.0,128616.0
10520,9/25/2020,Napa,County,139652.0,12.0,1756.0,0.0,14.0,632.0,65462.0,21.0,1866.0,8.0,1669.0,0.0,11.0,401.0,56546.0
10521,9/25/2020,Nevada,County,98710.0,1.0,547.0,0.0,9.0,240.0,28315.0,0.0,518.0,2.0,529.0,0.0,6.0,203.0,24278.0
10522,9/25/2020,Orange,County,3228519.0,207.0,54816.0,8.0,1549.0,7759.0,875772.0,282.0,66130.0,282.0,52031.0,20.0,1184.0,6973.0,763129.0
10523,9/25/2020,Out of state,County,,,,,,,,,,,,,,870.0,56108.0
10524,9/25/2020,Placer,County,400434.0,15.0,3622.0,0.0,58.0,815.0,95354.0,10.0,3990.0,13.0,3527.0,0.0,41.0,778.0,79948.0
10525,9/25/2020,Plumas,County,18997.0,0.0,49.0,0.0,0.0,44.0,3714.0,0.0,42.0,0.0,48.0,0.0,0.0,38.0,3252.0
10526,9/25/2020,Riverside,County,2468145.0,269.0,59544.0,2.0,1342.0,4654.0,681318.0,299.0,67351.0,292.0,57783.0,11.0,1183.0,4329.0,597715.0
10527,9/25/2020,Sacramento,County,1567975.0,128.0,22872.0,2.0,528.0,3654.0,425652.0,145.0,25574.0,147.0,22132.0,1.0,418.0,3373.0,366706.0
10528,9/25/2020,San Benito,County,64022.0,2.0,1353.0,0.0,13.0,113.0,21271.0,3.0,1586.0,10.0,1318.0,0.0,11.0,148.0,20583.0
10529,9/25/2020,San Bernardino,County,2217398.0,339.0,54606.0,2.0,1207.0,5875.0,637278.0,430.0,67150.0,359.0,52814.0,-1.0,987.0,4544.0,570158.0
10530,9/25/2020,San Diego,County,3370418.0,270.0,47736.0,5.0,893.0,7304.0,786449.0,253.0,39117.0,405.0,46003.0,2.0,775.0,8659.0,656393.0
10531,9/25/2020,San Francisco,County,892280.0,47.0,11331.0,3.0,157.0,5334.0,540001.0,72.0,16455.0,74.0,11066.0,1.0,100.0,4934.0,466633.0
10532,9/25/2020,San Joaquin,County,782545.0,35.0,20219.0,0.0,521.0,1685.0,244636.0,63.0,24837.0,58.0,19909.0,5.0,449.0,1351.0,203052.0
10533,9/25/2020,San Luis Obispo,County,278862.0,16.0,3663.0,0.0,36.0,856.0,119939.0,16.0,3967.0,32.0,3512.0,0.0,31.0,814.0,93492.0
10534,9/25/2020,San Mateo,County,778001.0,65.0,10082.0,1.0,167.0,2362.0,292963.0,84.0,14759.0,71.0,9447.0,0.0,127.0,2041.0,229418.0
10535,9/25/2020,Santa Barbara,County,456373.0,51.0,9485.0,6.0,146.0,1153.0,158516.0,74.0,10595.0,38.0,9026.0,0.0,114.0,1062.0,128112.0
10536,9/25/2020,Santa Clara,County,1967585.0,88.0,21888.0,0.0,437.0,8666.0,839875.0,122.0,26226.0,123.0,20812.0,3.0,265.0,6584.0,664080.0
10537,9/25/2020,Santa Cruz,County,273999.0,22.0,2453.0,1.0,23.0,1039.0,77742.0,36.0,2354.0,9.0,2309.0,0.0,9.0,634.0,62013.0
10538,9/25/2020,Shasta,County,177925.0,39.0,1095.0,1.0,33.0,465.0,47561.0,29.0,1090.0,33.0,806.0,2.0,16.0,325.0,35502.0
10539,9/25/2020,Sierra,County,3115.0,0.0,7.0,0.0,0.0,7.0,767.0,0.0,7.0,0.0,6.0,0.0,0.0,4.0,555.0
10540,9/25/2020,Siskiyou,County,43956.0,0.0,153.0,0.0,0.0,30.0,11733.0,0.0,193.0,0.0,149.0,0.0,0.0,116.0,8740.0
10541,9/25/2020,Solano,County,444255.0,33.0,6422.0,0.0,86.0,1590.0,151129.0,38.0,6773.0,42.0,6179.0,1.0,50.0,1117.0,136677.0
10542,9/25/2020,Sonoma,County,496668.0,82.0,7711.0,1.0,118.0,1808.0,186986.0,82.0,8475.0,39.0,7202.0,2.0,124.0,1246.0,154744.0
10543,9/25/2020,Stanislaus,County,562303.0,36.0,16636.0,0.0,316.0,1171.0,163340.0,49.0,19580.0,55.0,16381.0,0.0,326.0,1015.0,150899.0
10544,9/25/2020,Sutter,County,105747.0,3.0,1687.0,0.0,12.0,156.0,26027.0,2.0,1873.0,9.0,1655.0,0.0,10.0,172.0,22584.0
10545,9/25/2020,Tehama,County,65885.0,3.0,586.0,0.0,5.0,132.0,17872.0,6.0,642.0,6.0,546.0,0.0,2.0,135.0,15630.0
10546,9/25/2020,Trinity,County,13354.0,0.0,16.0,0.0,0.0,25.0,2816.0,0.0,15.0,0.0,15.0,0.0,0.0,23.0,2851.0
10547,9/25/2020,Tulare,County,484423.0,64.0,16159.0,0.0,294.0,1413.0,158055.0,88.0,19594.0,61.0,15815.0,0.0,267.0,963.0,136498.0
10548,9/25/2020,Tuolumne,County,52351.0,0.0,231.0,0.0,4.0,129.0,26538.0,2.0,323.0,-1.0,223.0,0.0,2.0,112.0,17890.0
10549,9/25/2020,Unknown,County,,0.0,3.0,0.0,0.0,,,,,-2.0,11.0,0.0,0.0,1914.0,138517.0
10550,9/25/2020,Ventura,County,852747.0,81.0,13136.0,0.0,188.0,2783.0,282340.0,110.0,15680.0,47.0,12664.0,-1.0,137.0,2037.0,288137.0
10551,9/25/2020,Yolo,County,223612.0,7.0,2848.0,0.0,59.0,448.0,62668.0,19.0,3230.0,8.0,2784.0,0.0,55.0,439.0,54702.0
10552,9/25/2020,Yuba,County,79290.0,5.0,1086.0,0.0,10.0,120.0,17931.0,3.0,1298.0,7.0,1049.0,0.0,5.0,142.0,16629.0
10553,9/24/2020,Alameda,County,1685886.0,72.0,21434.0,1.0,435.0,5904.0,555586.0,116.0,25968.0,120.0,20838.0,3.0,364.0,3820.0,475511.0
10554,9/24/2020,Alpine,County,1117.0,0.0,3.0,0.0,0.0,44.0,652.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,323.0
10555,9/24/2020,Amador,County,38531.0,1.0,296.0,0.0,16.0,219.0,18637.0,3.0,337.0,0.0,288.0,0.0,16.0,55.0,10325.0
10556,9/24/2020,Butte,County,217769.0,8.0,2866.0,1.0,58.0,581.0,56835.0,7.0,2613.0,13.0,2803.0,0.0,43.0,351.0,53862.0
10557,9/24/2020,Calaveras,County,44289.0,1.0,314.0,0.0,24.0,102.0,11263.0,2.0,336.0,0.0,258.0,0.0,11.0,42.0,8857.0
10558,9/24/2020,California,State,40129160.0,3525.0,817944.0,46.0,18038.0,133878.0,14381142.0,4540.0,973037.0,3400.0,794040.0,102.0,15256.0,99390.0,13271883.0
10559,9/24/2020,Colusa,County,22593.0,1.0,535.0,0.0,6.0,31.0,5445.0,1.0,536.0,2.0,523.0,0.0,6.0,21.0,4903.0
10560,9/24/2020,Contra Costa,County,1160099.0,62.0,17082.0,0.0,263.0,3815.0,361571.0,101.0,18688.0,85.0,16252.0,0.0,192.0,2268.0,319863.0
10561,9/24/2020,Del Norte,County,27558.0,2.0,139.0,0.0,1.0,71.0,13377.0,2.0,158.0,0.0,137.0,0.0,2.0,107.0,12441.0
10562,9/24/2020,El Dorado,County,193098.0,14.0,1181.0,0.0,4.0,472.0,43482.0,12.0,1085.0,5.0,1093.0,0.0,4.0,268.0,39704.0
10563,9/24/2020,Fresno,County,1032227.0,93.0,30293.0,0.0,512.0,2243.0,307233.0,122.0,33169.0,87.0,28106.0,4.0,375.0,1684.0,292581.0
10564,9/24/2020,Glenn,County,29348.0,7.0,594.0,0.0,3.0,102.0,6866.0,3.0,550.0,6.0,567.0,0.0,3.0,37.0,6721.0
10565,9/24/2020,Humboldt,County,134098.0,5.0,504.0,0.0,7.0,322.0,35011.0,4.0,506.0,5.0,482.0,0.0,5.0,203.0,34444.0
10566,9/24/2020,Imperial,County,191649.0,26.0,11646.0,1.0,345.0,908.0,90631.0,49.0,14088.0,35.0,10622.0,-1.0,283.0,436.0,80152.0
10567,9/24/2020,Inyo,County,18453.0,1.0,190.0,0.0,14.0,25.0,4853.0,0.0,186.0,10.0,187.0,0.0,13.0,23.0,4342.0
10568,9/24/2020,Kern,County,927251.0,44.0,31661.0,0.0,438.0,2969.0,291449.0,61.0,35948.0,101.0,31273.0,1.0,388.0,1175.0,246178.0
10569,9/24/2020,Kings,County,156444.0,22.0,7726.0,0.0,85.0,913.0,85863.0,32.0,8893.0,22.0,7428.0,0.0,76.0,347.0,65705.0
10570,9/24/2020,Lake,County,64871.0,5.0,571.0,0.0,14.0,229.0,18647.0,3.0,692.0,12.0,531.0,0.0,9.0,191.0,16602.0
10571,9/24/2020,Lassen,County,30065.0,0.0,747.0,0.0,0.0,82.0,29268.0,1.0,948.0,1.0,737.0,0.0,0.0,478.0,18710.0
10572,9/24/2020,Los Angeles,County,10257557.0,1200.0,267128.0,16.0,7106.0,43101.0,4989222.0,1555.0,345523.0,1056.0,264374.0,31.0,6452.0,42510.0,5011888.0
10573,9/24/2020,Madera,County,160089.0,15.0,4526.0,2.0,109.0,251.0,58297.0,20.0,4980.0,33.0,4344.0,0.0,48.0,243.0,50608.0
10574,9/24/2020,Marin,County,260800.0,20.0,6716.0,0.0,146.0,1181.0,135437.0,19.0,7346.0,21.0,6588.0,0.0,85.0,658.0,110552.0
10575,9/24/2020,Mariposa,County,17795.0,0.0,76.0,0.0,2.0,79.0,6526.0,0.0,79.0,0.0,74.0,0.0,2.0,14.0,4510.0
10576,9/24/2020,Mendocino,County,88439.0,2.0,848.0,0.0,20.0,371.0,30897.0,2.0,970.0,9.0,810.0,0.0,17.0,165.0,28947.0
10577,9/24/2020,Merced,County,287420.0,21.0,8907.0,0.0,155.0,968.0,84127.0,16.0,9277.0,28.0,8813.0,1.0,135.0,477.0,75513.0
10578,9/24/2020,Modoc,County,9475.0,0.0,28.0,0.0,0.0,21.0,2148.0,0.0,15.0,0.0,24.0,0.0,0.0,9.0,1608.0
10579,9/24/2020,Mono,County,13961.0,0.0,170.0,0.0,2.0,28.0,4376.0,0.0,160.0,0.0,149.0,0.0,1.0,10.0,4902.0
10580,9/24/2020,Monterey,County,448732.0,69.0,9885.0,0.0,80.0,1694.0,145885.0,89.0,11032.0,92.0,9544.0,0.0,67.0,944.0,127456.0
10581,9/24/2020,Napa,County,139652.0,9.0,1744.0,1.0,14.0,642.0,64830.0,7.0,1845.0,8.0,1661.0,0.0,11.0,326.0,56145.0
10582,9/24/2020,Nevada,County,98710.0,1.0,546.0,0.0,9.0,285.0,28075.0,2.0,518.0,4.0,527.0,0.0,6.0,121.0,24075.0
10583,9/24/2020,Orange,County,3228519.0,226.0,54609.0,6.0,1541.0,7903.0,868013.0,324.0,65848.0,91.0,51749.0,9.0,1164.0,5281.0,756156.0
10584,9/24/2020,Out of state,County,,,,,,,,,,,,,,748.0,55238.0
10585,9/24/2020,Placer,County,400434.0,10.0,3607.0,0.0,58.0,944.0,94539.0,16.0,3980.0,8.0,3514.0,0.0,41.0,624.0,79170.0
10586,9/24/2020,Plumas,County,18997.0,0.0,49.0,0.0,0.0,47.0,3670.0,0.0,42.0,0.0,48.0,0.0,0.0,31.0,3214.0
10587,9/24/2020,Riverside,County,2468145.0,304.0,59275.0,5.0,1340.0,5718.0,676664.0,375.0,67052.0,234.0,57491.0,7.0,1172.0,3165.0,593386.0
10588,9/24/2020,Sacramento,County,1567975.0,77.0,22744.0,2.0,526.0,3936.0,421998.0,121.0,25429.0,164.0,21985.0,2.0,417.0,2580.0,363333.0
10589,9/24/2020,San Benito,County,64022.0,6.0,1351.0,0.0,13.0,139.0,21158.0,8.0,1583.0,3.0,1308.0,1.0,11.0,103.0,20435.0
10590,9/24/2020,San Bernardino,County,2217398.0,294.0,54267.0,1.0,1205.0,5606.0,631403.0,377.0,66720.0,323.0,52455.0,15.0,988.0,3299.0,565614.0
10591,9/24/2020,San Diego,County,3370418.0,274.0,47466.0,3.0,888.0,7710.0,779145.0,248.0,38864.0,171.0,45598.0,6.0,773.0,6358.0,647734.0
10592,9/24/2020,San Francisco,County,892280.0,49.0,11284.0,1.0,154.0,5862.0,534667.0,99.0,16383.0,66.0,10992.0,4.0,99.0,3526.0,461699.0
10593,9/24/2020,San Joaquin,County,782545.0,54.0,20184.0,1.0,521.0,1690.0,242951.0,61.0,24774.0,66.0,19851.0,5.0,444.0,1096.0,201701.0
10594,9/24/2020,San Luis Obispo,County,278862.0,18.0,3647.0,0.0,36.0,1182.0,119083.0,23.0,3951.0,33.0,3480.0,0.0,31.0,738.0,92678.0
10595,9/24/2020,San Mateo,County,778001.0,36.0,10017.0,0.0,166.0,2828.0,290601.0,47.0,14675.0,25.0,9376.0,0.0,127.0,1630.0,227377.0
10596,9/24/2020,Santa Barbara,County,456373.0,28.0,9434.0,0.0,140.0,1494.0,157363.0,55.0,10521.0,36.0,8988.0,2.0,114.0,905.0,127050.0
10597,9/24/2020,Santa Clara,County,1967585.0,109.0,21800.0,3.0,437.0,9720.0,831209.0,151.0,26104.0,114.0,20689.0,2.0,262.0,4330.0,657496.0
10598,9/24/2020,Santa Cruz,County,273999.0,18.0,2431.0,0.0,22.0,898.0,76703.0,24.0,2318.0,17.0,2300.0,0.0,9.0,466.0,61379.0
10599,9/24/2020,Shasta,County,177925.0,39.0,1056.0,1.0,32.0,492.0,47096.0,33.0,1061.0,17.0,773.0,0.0,14.0,257.0,35177.0
10600,9/24/2020,Sierra,County,3115.0,0.0,7.0,0.0,0.0,7.0,760.0,0.0,7.0,0.0,6.0,0.0,0.0,1.0,551.0
10601,9/24/2020,Siskiyou,County,43956.0,0.0,153.0,0.0,0.0,118.0,11703.0,0.0,193.0,0.0,149.0,0.0,0.0,66.0,8624.0
10602,9/24/2020,Solano,County,444255.0,25.0,6389.0,0.0,86.0,1491.0,149539.0,35.0,6735.0,14.0,6137.0,-1.0,49.0,793.0,135560.0
10603,9/24/2020,Sonoma,County,496668.0,76.0,7629.0,0.0,117.0,1743.0,185178.0,102.0,8393.0,72.0,7163.0,0.0,122.0,935.0,153498.0
10604,9/24/2020,Stanislaus,County,562303.0,31.0,16600.0,0.0,316.0,1258.0,162169.0,36.0,19531.0,55.0,16326.0,9.0,326.0,792.0,149884.0
10605,9/24/2020,Sutter,County,105747.0,4.0,1684.0,0.0,12.0,183.0,25871.0,6.0,1871.0,0.0,1646.0,0.0,10.0,125.0,22412.0
10606,9/24/2020,Tehama,County,65885.0,7.0,583.0,1.0,5.0,191.0,17740.0,7.0,636.0,7.0,540.0,0.0,2.0,87.0,15495.0
10607,9/24/2020,Trinity,County,13354.0,0.0,16.0,0.0,0.0,46.0,2791.0,0.0,15.0,0.0,15.0,0.0,0.0,17.0,2828.0
10608,9/24/2020,Tulare,County,484423.0,64.0,16095.0,0.0,294.0,1360.0,156642.0,89.0,19506.0,90.0,15754.0,1.0,267.0,725.0,135535.0
10609,9/24/2020,Tuolumne,County,52351.0,0.0,231.0,0.0,4.0,195.0,26409.0,0.0,321.0,1.0,224.0,0.0,2.0,94.0,17778.0
10610,9/24/2020,Unknown,County,,0.0,3.0,0.0,0.0,,,,,-2.0,13.0,0.0,0.0,1111.0,136603.0
10611,9/24/2020,Ventura,County,852747.0,55.0,13055.0,0.0,188.0,2717.0,279557.0,48.0,15570.0,26.0,12617.0,1.0,138.0,2087.0,286100.0
10612,9/24/2020,Yolo,County,223612.0,18.0,2841.0,0.0,59.0,601.0,62220.0,17.0,3211.0,10.0,2776.0,0.0,55.0,334.0,54263.0
10613,9/24/2020,Yuba,County,79290.0,2.0,1081.0,0.0,10.0,146.0,17811.0,9.0,1295.0,4.0,1042.0,0.0,5.0,103.0,16487.0
10614,9/23/2020,Alameda,County,1685886.0,79.0,21362.0,0.0,434.0,6247.0,549682.0,119.0,25852.0,111.0,20718.0,6.0,361.0,2905.0,471691.0
10615,9/23/2020,Alpine,County,1117.0,1.0,3.0,0.0,0.0,2.0,608.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,323.0
10616,9/23/2020,Amador,County,38531.0,1.0,295.0,0.0,16.0,298.0,18418.0,1.0,334.0,1.0,288.0,0.0,16.0,73.0,10270.0
10617,9/23/2020,Butte,County,217769.0,4.0,2858.0,0.0,57.0,705.0,56254.0,11.0,2606.0,14.0,2790.0,0.0,43.0,343.0,53511.0
10618,9/23/2020,Calaveras,County,44289.0,0.0,313.0,0.0,24.0,126.0,11161.0,1.0,334.0,0.0,258.0,0.0,11.0,46.0,8815.0
10619,9/23/2020,California,State,40129160.0,3889.0,814419.0,57.0,17992.0,149547.0,14247264.0,4785.0,968497.0,3170.0,790640.0,116.0,15154.0,73434.0,13172493.0
10620,9/23/2020,Colusa,County,22593.0,2.0,534.0,0.0,6.0,69.0,5414.0,3.0,535.0,3.0,521.0,0.0,6.0,19.0,4882.0
10621,9/23/2020,Contra Costa,County,1160099.0,90.0,17020.0,0.0,263.0,3592.0,357756.0,115.0,18587.0,77.0,16167.0,2.0,192.0,2129.0,317595.0
10622,9/23/2020,Del Norte,County,27558.0,0.0,137.0,0.0,1.0,70.0,13306.0,1.0,156.0,0.0,137.0,0.0,2.0,98.0,12334.0
10623,9/23/2020,El Dorado,County,193098.0,19.0,1167.0,0.0,4.0,446.0,43010.0,20.0,1073.0,12.0,1088.0,0.0,4.0,247.0,39436.0
10624,9/23/2020,Fresno,County,1032227.0,93.0,30200.0,2.0,512.0,2887.0,304990.0,124.0,33047.0,75.0,28019.0,2.0,371.0,1639.0,290897.0
10625,9/23/2020,Glenn,County,29348.0,3.0,587.0,0.0,3.0,54.0,6764.0,3.0,547.0,1.0,561.0,0.0,3.0,40.0,6684.0
10626,9/23/2020,Humboldt,County,134098.0,1.0,499.0,0.0,7.0,444.0,34689.0,3.0,502.0,1.0,477.0,0.0,5.0,181.0,34241.0
10627,9/23/2020,Imperial,County,191649.0,28.0,11620.0,1.0,344.0,1476.0,89723.0,33.0,14039.0,58.0,10587.0,0.0,284.0,394.0,79716.0
10628,9/23/2020,Inyo,County,18453.0,0.0,189.0,0.0,14.0,31.0,4828.0,0.0,186.0,0.0,177.0,0.0,13.0,22.0,4319.0
10629,9/23/2020,Kern,County,927251.0,66.0,31617.0,0.0,438.0,2463.0,288480.0,85.0,35887.0,62.0,31172.0,4.0,387.0,1009.0,245003.0
10630,9/23/2020,Kings,County,156444.0,58.0,7704.0,1.0,85.0,1005.0,84950.0,65.0,8861.0,11.0,7406.0,0.0,76.0,340.0,65358.0
